STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516.1,DATE_CUR
TEXAS,48,4826580,LAMAR CISD,4.83E+11,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4826610,LAMESA ISD,4.83E+11,LAMESA H S,95,7/1/2017
TEXAS,48,4826610,LAMESA ISD,4.83E+11,LAMESA SUCCESS ACADEMY,80,7/1/2017
TEXAS,48,4826640,LAMPASAS ISD,4.83E+11,LAMPASAS H S,97,7/1/2017
TEXAS,48,4826670,LANCASTER ISD,4.83E+11,LANCASTER H S,98,7/1/2017
TEXAS,48,4826700,LANEVILLE ISD,4.83E+11,LANEVILLE SCHOOL,50,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,MARTIN H S,82,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,NIXON H S,92,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,DR LEO CIGARROA H S,91,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,F S LARA ACADEMY,50,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,WEBB COUNTY J J A E P,87,7/1/2017
TEXAS,48,4826790,LAREDO ISD,4.83E+11,EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4826850,LASARA ISD,4.83E+11,LASARA H S,80,7/1/2017
TEXAS,48,4826910,LATEXO ISD,4.83E+11,LATEXO H S,90,7/1/2017
TEXAS,48,4826970,LAZBUDDIE ISD,4.83E+11,LAZBUDDIE SCHOOL,50,7/1/2017
TEXAS,48,4827000,LEAKEY ISD,4.83E+11,LEAKEY SCHOOL,80,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,LEANDER H S,94,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,CEDAR PARK H S,99,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,VISTA RIDGE H S,97,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,NEW HOPE H S,80,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,ROUSE H S,97,7/1/2017
TEXAS,48,4827030,LEANDER ISD,4.83E+11,VANDEGRIFT H S,98,7/1/2017
TEXAS,48,4827090,LEFORS ISD,4.83E+11,LEFORS SCHOOL,50,7/1/2017
TEXAS,48,4827120,LEGGETT ISD,4.83E+11,LEGGETT H S,50,7/1/2017
TEXAS,48,4827180,LEON ISD,4.83E+11,LEON H S,90,7/1/2017
TEXAS,48,4827210,LEONARD ISD,4.83E+11,LEONARD H S,95,7/1/2017
TEXAS,48,4827240,LEVELLAND ISD,4.83E+11,LEVELLAND H S,80,7/1/2017
TEXAS,48,4827270,LEVERETTS CHAPEL ISD,4.83E+11,LEVERETTS CHAPEL H S,50,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,LEWISVILLE H S,95,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,MARCUS H S,98,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,THE COLONY H S,97,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,LEARNING CTR,70,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,HEBRON H S,98,7/1/2017
TEXAS,48,4827300,LEWISVILLE ISD,4.83E+11,FLOWER MOUND H S,98,7/1/2017
TEXAS,48,4827330,LEXINGTON ISD,4.83E+11,LEXINGTON HIGH SCHOOL,95,7/1/2017
TEXAS,48,4827390,LIBERTY-EYLAU ISD,4.83E+11,LIBERTY-EYLAU H S,90,7/1/2017
TEXAS,48,4827420,LIBERTY HILL ISD,4.83E+11,LIBERTY HILL H S,95,7/1/2017
TEXAS,48,4827450,LIBERTY ISD,4.83E+11,LIBERTY H S,95,7/1/2017
TEXAS,48,4827510,LINDALE ISD,4.83E+11,LINDALE H S,98,7/1/2017
TEXAS,48,4827540,LINDEN-KILDARE CISD,4.83E+11,LINDEN-KILDARE H S,95,7/1/2017
TEXAS,48,4827570,LINDSAY ISD,4.83E+11,LINDSAY H S,90,7/1/2017
TEXAS,48,4827600,LINGLEVILLE ISD,4.83E+11,LINGLEVILLE SCHOOL,50,7/1/2017
TEXAS,48,4827630,LIPAN ISD,4.83E+11,LIPAN H S,80,7/1/2017
TEXAS,48,4827690,LITTLE CYPRESS-MAURICEVILLE CISD,4.83E+11,LIT CYPR-MRCEVILLE H S,97,7/1/2017
TEXAS,48,4827720,LITTLE ELM ISD,4.83E+11,LITTLE ELM H S,88,7/1/2017
TEXAS,48,4827750,LITTLEFIELD ISD,4.83E+11,LITTLEFIELD H S,90,7/1/2017
TEXAS,48,4827780,LIVINGSTON ISD,4.83E+11,LIVINGSTON H S,93,7/1/2017
TEXAS,48,4827810,LLANO ISD,4.83E+11,LLANO H S,95,7/1/2017
TEXAS,48,4827870,LOCKHART ISD,4.83E+11,LOCKHART H S,91,7/1/2017
TEXAS,48,4827870,LOCKHART ISD,4.83E+11,LOCKHART PRIDE HS,70,7/1/2017
TEXAS,48,4827890,LOCKNEY ISD,4.83E+11,LOCKNEY H S,90,7/1/2017
TEXAS,48,4827930,LOHN ISD,4.83E+11,LOHN SCHOOL,50,7/1/2017
TEXAS,48,4827960,LOMETA ISD,4.83E+11,LOMETA SCHOOL,50,7/1/2017
TEXAS,48,4828020,LONE OAK ISD,4.83E+11,LONE OAK H S,90,7/1/2017
TEXAS,48,4828110,LONGVIEW ISD,4.83E+11,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4828110,LONGVIEW ISD,4.83E+11,LONGVIEW H S,98,7/1/2017
TEXAS,48,4828110,LONGVIEW ISD,4.83E+11,LEAD ACADEMY H S,80,7/1/2017
TEXAS,48,4828140,LOOP ISD,4.83E+11,LOOP SCHOOL,87,7/1/2017
TEXAS,48,4828170,LORAINE ISD,4.83E+11,LORAINE SCHOOL,50,7/1/2017
TEXAS,48,4828200,LORENA ISD,4.83E+11,LORENA HIGH,95,7/1/2017
TEXAS,48,4828230,LORENZO ISD,4.83E+11,LORENZO H S,80,7/1/2017
TEXAS,48,4828290,LOS FRESNOS CISD,4.83E+11,LOS FRESNOS H S,91,7/1/2017
TEXAS,48,4828350,LOUISE ISD,4.83E+11,LOUISE H S,90,7/1/2017
TEXAS,48,4828380,LOVEJOY ISD,4.83E+11,LOVEJOY H S,98,7/1/2017
TEXAS,48,4828410,LOVELADY ISD,4.83E+11,LOVELADY J H H S,90,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,HOMEBOUND,87,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,MATTHEWS LEARNING CENTER,45,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,CORONADO H S,90,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,ESTACADO H S,75,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,LUBBOCK H S,97,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,MONTEREY H S,87,7/1/2017
TEXAS,48,4828500,LUBBOCK ISD,4.83E+11,TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,90,7/1/2017
TEXAS,48,4828530,LUEDERS-AVOCA ISD,4.83E+11,LUEDERS-AVOCA H S,50,7/1/2017
TEXAS,48,4828550,LUFKIN ISD,4.83E+11,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4828550,LUFKIN ISD,4.83E+11,STUBBLEFIELD LRN CTR,65,7/1/2017
TEXAS,48,4828550,LUFKIN ISD,4.83E+11,LUFKIN H S,95,7/1/2017
TEXAS,48,4828590,LULING ISD,4.83E+11,LULING H S,90,7/1/2017
TEXAS,48,4828620,LYFORD CISD,4.83E+11,LYFORD H S,90,7/1/2017
TEXAS,48,4828650,LYTLE ISD,4.83E+11,LYTLE H S,90,7/1/2017
TEXAS,48,4828680,MABANK ISD,4.83E+11,MABANK H S,90,7/1/2017
TEXAS,48,4828710,MADISONVILLE CISD,4.83E+11,MADISONVILLE H S,95,7/1/2017
TEXAS,48,4828740,MAGNOLIA ISD,4.83E+11,MAGNOLIA H S,96,7/1/2017
TEXAS,48,4828740,MAGNOLIA ISD,4.83E+11,ALPHA,70,7/1/2017
TEXAS,48,4828740,MAGNOLIA ISD,4.83E+11,MAGNOLIA WEST H S,94,7/1/2017
TEXAS,48,4828780,MALAKOFF ISD,4.83E+11,MALAKOFF H S,95,7/1/2017
TEXAS,48,4828780,MALAKOFF ISD,4.83E+11,GATEWAY,50,7/1/2017
TEXAS,48,4828890,MANOR ISD,4.83E+11,MANOR H S,93,7/1/2017
TEXAS,48,4828890,MANOR ISD,4.83E+11,MANOR EXCEL ACADEMY,60,7/1/2017
TEXAS,48,4828890,MANOR ISD,4.83E+11,MANOR NEW TECHNOLOGY HIGH,95,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,THE PHOENIX ACADEMY,50,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD SUMMIT H S,94,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD H S,98,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD TIMBERVIEW H S,95,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD LEGACY H S,96,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD LAKE RIDGE H S,96,7/1/2017
TEXAS,48,4828920,MANSFIELD ISD,4.83E+11,MANSFIELD FRONTIER H S,95,7/1/2017
TEXAS,48,4828980,MARATHON ISD,4.83E+11,MARATHON INDEPENDENT SCHOOL DIST,87,7/1/2017
TEXAS,48,4829010,MARBLE FALLS ISD,4.83E+11,MARBLE FALLS H S,94,7/1/2017
TEXAS,48,4829010,MARBLE FALLS ISD,4.83E+11,FALLS CAREER H S,40,7/1/2017
TEXAS,48,4829040,MARFA ISD,4.83E+11,MARFA SCHOOLS,80,7/1/2017
TEXAS,48,4829100,MARION ISD,4.83E+11,MARION H S,95,7/1/2017
TEXAS,48,4829130,MARLIN ISD,4.83E+11,MARLIN H S,80,7/1/2017
TEXAS,48,4829160,MARSHALL ISD,4.83E+11,MARSHALL H S,88,7/1/2017
TEXAS,48,4829190,MART ISD,4.83E+11,MART H S,90,7/1/2017
TEXAS,48,4829220,MARTINS MILL ISD,4.83E+11,MARTINS MILL H S,90,7/1/2017
TEXAS,48,4829250,MARTINSVILLE ISD,4.83E+11,MARTINSVILLE SCHOOL,80,7/1/2017
TEXAS,48,4829280,MASON ISD,4.83E+11,MASON H S,90,7/1/2017
TEXAS,48,4829400,MATHIS ISD,4.83E+11,MATHIS H S,80,7/1/2017
TEXAS,48,4829460,MAUD ISD,4.83E+11,MAUD SCHOOL,90,7/1/2017
TEXAS,48,4829520,MAY ISD,4.83E+11,MAY H S,80,7/1/2017
TEXAS,48,4829580,MAYPEARL ISD,4.83E+11,MAYPEARL H S,95,7/1/2017
TEXAS,48,4829670,MCALLEN ISD,4.83E+11,MCALLEN H S,92,7/1/2017
TEXAS,48,4829670,MCALLEN ISD,4.83E+11,MEMORIAL H S,87,7/1/2017
TEXAS,48,4829670,MCALLEN ISD,4.83E+11,ACHIEVE EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4829670,MCALLEN ISD,4.83E+11,ROWE H S,89,7/1/2017
TEXAS,48,4829670,MCALLEN ISD,4.83E+11,LAMAR ACADEMY,90,7/1/2017
TEXAS,48,4829700,MCCAMEY ISD,4.83E+11,MCCAMEY H S,90,7/1/2017
TEXAS,48,4829820,MCGREGOR ISD,4.83E+11,MCGREGOR H S,95,7/1/2017
TEXAS,48,4829850,MCKINNEY ISD,4.83E+11,MCKINNEY H S,97,7/1/2017
TEXAS,48,4829850,MCKINNEY ISD,4.83E+11,SERENITY HIGH,50,7/1/2017
TEXAS,48,4829850,MCKINNEY ISD,4.83E+11,COUNTY RESIDENTIAL CENTER,50,7/1/2017
TEXAS,48,4829850,MCKINNEY ISD,4.83E+11,MCKINNEY NORTH H S,98,7/1/2017
TEXAS,48,4829850,MCKINNEY ISD,4.83E+11,MCKINNEY BOYD H S,99,7/1/2017
TEXAS,48,4829880,MCLEAN ISD,4.83E+11,MCLEAN SCHOOL,50,7/1/2017
TEXAS,48,4829910,MCLEOD ISD,4.83E+11,MCLEOD H S,80,7/1/2017
TEXAS,48,4829940,MCMULLEN COUNTY ISD,4.83E+11,MCMULLEN COUNTY SCHOOL,80,7/1/2017
TEXAS,48,4830000,MEADOW ISD,4.83E+11,MEADOW SCHOOL,80,7/1/2017
TEXAS,48,4830030,MEDINA ISD,4.83E+11,MEDINA SCHOOL,80,7/1/2017
TEXAS,48,4830060,MEDINA VALLEY ISD,4.83E+11,MEDINA VALLEY H S,97,7/1/2017
TEXAS,48,4830120,MELISSA ISD,4.83E+11,MELISSA H S,95,7/1/2017
TEXAS,48,4830180,MEMPHIS ISD,4.83E+11,MEMPHIS H S,80,7/1/2017
TEXAS,48,4830210,MENARD ISD,4.83E+11,MENARD H S,80,7/1/2017
TEXAS,48,4830250,MERCEDES ISD,4.83E+11,MERCEDES H S,95,7/1/2017
TEXAS,48,4830250,MERCEDES ISD,4.83E+11,MERCEDES ACADEMIC ACADEMY,80,7/1/2017
TEXAS,48,4830250,MERCEDES ISD,4.83E+11,MERCEDES EARLY COLLEGE ACADEMY,95,7/1/2017
TEXAS,48,4830300,MERIDIAN ISD,4.83E+11,MERIDIAN H S,90,7/1/2017
TEXAS,48,4830340,MERKEL ISD,4.83E+11,MERKEL H S,85,7/1/2017
TEXAS,48,4830360,IRION COUNTY ISD,4.83E+11,IRION H S,80,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,MESQUITE H S,87,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,NORTH MESQUITE H S,95,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,WEST MESQUITE H S,95,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,POTEET H S,98,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,HORN H S,90,7/1/2017
TEXAS,48,4830390,MESQUITE ISD,4.83E+11,MESQUITE ACADEMY,61,7/1/2017
TEXAS,48,4830420,MEXIA ISD,4.83E+11,MEXIA H S,90,7/1/2017
TEXAS,48,4830420,MEXIA ISD,4.83E+11,DEVELOPMENTAL CTR,87,7/1/2017
TEXAS,48,4830480,MIAMI ISD,4.83E+11,MIAMI SCHOOL,80,7/1/2017
TEXAS,48,4830570,MIDLAND ISD,4.83E+11,LEE H S,89,7/1/2017
TEXAS,48,4830570,MIDLAND ISD,4.83E+11,MIDLAND H S,90,7/1/2017
TEXAS,48,4830570,MIDLAND ISD,4.83E+11,VIOLA M COLEMAN H S,55,7/1/2017
TEXAS,48,4830570,MIDLAND ISD,4.83E+11,EARLY COLLEGE H S AT MIDLAND COLLEGE,95,7/1/2017
TEXAS,48,4830600,MIDLOTHIAN ISD,4.83E+11,MIDLOTHIAN H S,92,7/1/2017
TEXAS,48,4830640,MIDWAY ISD,4.83E+11,MIDWAY H S,99,7/1/2017
TEXAS,48,4830660,MIDWAY ISD,4.83E+11,MIDWAY SCHOOL,87,7/1/2017
TEXAS,48,4830690,MILANO ISD,4.83E+11,MILANO H S,90,7/1/2017
TEXAS,48,4830720,MILDRED ISD,4.83E+11,MILDRED H S,90,7/1/2017
TEXAS,48,4830750,MILES ISD,4.83E+11,MILES H S,80,7/1/2017
TEXAS,48,4830780,MILFORD ISD,4.83E+11,MILFORD SCHOOL,80,7/1/2017
TEXAS,48,4830810,MILLER GROVE ISD,4.83E+11,MILLER GROVE SCHOOL,80,7/1/2017
TEXAS,48,4830870,MILLSAP ISD,4.83E+11,MILLSAP H S,90,7/1/2017
TEXAS,48,4830930,MINEOLA ISD,4.83E+11,MINEOLA H S,90,7/1/2017
TEXAS,48,4830950,MINERAL WELLS ISD,4.83E+11,MINERAL WELLS H S,90,7/1/2017
TEXAS,48,4830950,MINERAL WELLS ISD,4.83E+11,MINERAL WELLS ACADEMY,90,7/1/2017
TEXAS,48,4831040,MISSION CISD,4.83E+11,MISSION H S,83,7/1/2017
TEXAS,48,4831040,MISSION CISD,4.83E+11,VETERANS MEMORIAL H S,91,7/1/2017
TEXAS,48,4831170,MONAHANS-WICKETT-PYOTE ISD,4.83E+11,MONAHANS H S,90,7/1/2017
TEXAS,48,4831170,MONAHANS-WICKETT-PYOTE ISD,4.83E+11,MONAHANS ED CTR,80,7/1/2017
TEXAS,48,4831230,MONTE ALTO ISD,4.83E+11,MONTE ALTO H S,90,7/1/2017
TEXAS,48,4831260,MONTGOMERY ISD,4.83E+11,MONTGOMERY H S,95,7/1/2017
TEXAS,48,4831290,MOODY ISD,4.83E+11,MOODY H S,90,7/1/2017
TEXAS,48,4831320,MORAN ISD,4.83E+11,MORAN SCHOOL,87,7/1/2017
TEXAS,48,4831380,MORGAN ISD,4.83E+11,MORGAN SCHOOL,50,7/1/2017
TEXAS,48,4831470,MORTON ISD,4.83E+11,MORTON SCHOOL,80,7/1/2017
TEXAS,48,4831470,MORTON ISD,4.83E+11,P E P,87,7/1/2017
TEXAS,48,4831500,MOTLEY COUNTY ISD,4.83E+11,MOTLEY COUNTY SCHOOL,50,7/1/2017
TEXAS,48,4831560,MOULTON ISD,4.83E+11,MOULTON H S,80,7/1/2017
TEXAS,48,4831620,MOUNT CALM ISD,4.83E+11,MOUNT CALM H S,50,7/1/2017
TEXAS,48,4831650,MOUNT ENTERPRISE ISD,4.83E+11,MT ENTERPRISE H S,80,7/1/2017
TEXAS,48,4831760,MOUNT PLEASANT ISD,4.83E+11,MOUNT PLEASANT H S,98,7/1/2017
TEXAS,48,4831770,MOUNT VERNON ISD,4.83E+11,MT VERNON H S,95,7/1/2017
TEXAS,48,4831860,MUENSTER ISD,4.83E+11,MUENSTER H S,90,7/1/2017
TEXAS,48,4831890,MULESHOE ISD,4.83E+11,MULESHOE H S,95,7/1/2017
TEXAS,48,4831890,MULESHOE ISD,4.83E+11,P E P,50,7/1/2017
TEXAS,48,4831920,MULLIN ISD,4.83E+11,MULLIN H S,50,7/1/2017
TEXAS,48,4831950,MUMFORD ISD,4.83E+11,MUMFORD H S,80,7/1/2017
TEXAS,48,4831970,MUNDAY CISD,4.83E+11,MUNDAY SECONDARY,80,7/1/2017
TEXAS,48,4832090,NACOGDOCHES ISD,4.83E+11,NACOGDOCHES H S,88,7/1/2017
TEXAS,48,4832090,NACOGDOCHES ISD,4.83E+11,MALCOLM RECTOR TECHNICAL H S,55,7/1/2017
TEXAS,48,4832130,NATALIA ISD,4.83E+11,NATALIA H S,85,7/1/2017
TEXAS,48,4832160,NAVARRO ISD,4.83E+11,NAVARRO H S,95,7/1/2017
TEXAS,48,4832190,NAVASOTA ISD,4.83E+11,NAVASOTA H S,90,7/1/2017
TEXAS,48,4832220,NAZARETH ISD,4.83E+11,NAZARETH SCHOOL,80,7/1/2017
TEXAS,48,4832250,NECHES ISD,4.83E+11,NECHES H S,90,7/1/2017
TEXAS,48,4832280,NEDERLAND ISD,4.83E+11,NEDERLAND H S,94,7/1/2017
TEXAS,48,4832310,NEEDVILLE ISD,4.83E+11,NEEDVILLE H S,90,7/1/2017
TEXAS,48,4832340,NEW BOSTON ISD,4.83E+11,NEW BOSTON H S,90,7/1/2017
TEXAS,48,4832370,NEW BRAUNFELS ISD,4.83E+11,NEW BRAUNFELS H S,94,7/1/2017
TEXAS,48,4832370,NEW BRAUNFELS ISD,4.83E+11,THE NBISD LEARNING CENTER,90,7/1/2017
TEXAS,48,4832400,NEW CANEY ISD,4.83E+11,NEW CANEY H S,90,7/1/2017
TEXAS,48,4832400,NEW CANEY ISD,4.83E+11,PORTER H S,88,7/1/2017
TEXAS,48,4832430,NEW DEAL ISD,4.83E+11,NEW DEAL H S,90,7/1/2017
TEXAS,48,4832460,NEW DIANA ISD,4.83E+11,NEW DIANA H S,95,7/1/2017
TEXAS,48,4832490,NEW HOME ISD,4.83E+11,NEW HOME SCHOOL,80,7/1/2017
TEXAS,48,4832610,NEW SUMMERFIELD ISD,4.83E+11,NEW SUMMERFIELD SCHOOL,90,7/1/2017
TEXAS,48,4832640,NEW WAVERLY ISD,4.83E+11,NEW WAVERLY H S,95,7/1/2017
TEXAS,48,4832700,NEWCASTLE ISD,4.83E+11,NEWCASTLE SCHOOL,50,7/1/2017
TEXAS,48,4832730,NEWTON ISD,4.83E+11,NEWTON H S,85,7/1/2017
TEXAS,48,4832740,NIXON-SMILEY CISD,4.83E+11,NIXON-SMILEY H S,90,7/1/2017
TEXAS,48,4832790,NOCONA ISD,4.83E+11,NOCONA H S,95,7/1/2017
TEXAS,48,4832880,NORDHEIM ISD,4.83E+11,NORDHEIM SCHOOL,50,7/1/2017
TEXAS,48,4832910,NORMANGEE ISD,4.83E+11,NORMANGEE H S,90,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,CHURCHILL H S,93,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,LEE H S,83,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,MACARTHUR H S,90,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,MADISON H S,90,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,ROOSEVELT H S,84,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,ALTER H S,87,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,INTERNATIONAL SCHOOL OF AMERICA,95,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,REAGAN H S,97,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,JOHNSON H S,96,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,HOMEBASED COMP ED,50,7/1/2017
TEXAS,48,4832940,NORTH EAST ISD,4.83E+11,ACADEMY OF CREATIVE ED,65,7/1/2017
TEXAS,48,4832970,NORTH HOPKINS ISD,4.83E+11,NORTH HOPKINS H S,90,7/1/2017
TEXAS,48,4833010,NORTH LAMAR ISD,4.83E+11,NORTH LAMAR H S,90,7/1/2017
TEXAS,48,4833030,NORTH ZULCH ISD,4.83E+11,NORTH ZULCH ELEMENTARY/SECONDARY,60,7/1/2017
TEXAS,48,4833090,NORTHSIDE ISD,4.83E+11,NORTHSIDE SCHOOL,50,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,REDDIX CENTER,50,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,HOLMES H S,97,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,JAY H S,89,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,MARSHALL H S,96,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,HOLMGREEN CENTER,50,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,CLARK H S,94,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,HEALTH CAREERS H S,95,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,TAFT H S,97,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,ALTERNATIVE H S,87,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,O'CONNOR H S,97,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,WARREN H S,97,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,STEVENS H S,92,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,BRANDEIS H S,98,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,BRENNAN H S,99,7/1/2017
TEXAS,48,4833120,NORTHSIDE ISD,4.83E+11,CHAVEZ EXCEL ACADEMY,81,7/1/2017
TEXAS,48,4833180,NORTHWEST ISD,4.83E+11,NORTHWEST H S,91,7/1/2017
TEXAS,48,4833180,NORTHWEST ISD,4.83E+11,BYRON NELSON H S,96,7/1/2017
TEXAS,48,4833180,NORTHWEST ISD,4.83E+11,JAMES M STEELE ACCELERATED H S,80,7/1/2017
TEXAS,48,4833240,NUECES CANYON CISD,4.83E+11,NUECES CANYON JH/HS,50,7/1/2017
TEXAS,48,4833340,OAKWOOD ISD,4.83E+11,OAKWOOD H S,50,7/1/2017
TEXAS,48,4833360,ODEM-EDROY ISD,4.83E+11,ODEM H S,95,7/1/2017
TEXAS,48,4833390,O'DONNELL ISD,4.83E+11,O'DONNELL SCHOOL,80,7/1/2017
TEXAS,48,4833420,OGLESBY ISD,4.83E+11,OGLESBY SCHOOL,50,7/1/2017
TEXAS,48,4833630,OLNEY ISD,4.83E+11,OLNEY H S,80,7/1/2017
TEXAS,48,4833660,OLTON ISD,4.83E+11,OLTON H S,90,7/1/2017
TEXAS,48,4833690,ONALASKA ISD,4.83E+11,ONALASKA JR/SR HIGH,95,7/1/2017
TEXAS,48,4833720,ORANGE GROVE ISD,4.83E+11,ORANGE GROVE H S,95,7/1/2017
TEXAS,48,4833780,ORANGEFIELD ISD,4.83E+11,ORANGEFIELD H S,90,7/1/2017
TEXAS,48,4833840,ORE CITY ISD,4.83E+11,ORE CITY H S,90,7/1/2017
TEXAS,48,4833870,OVERTON ISD,4.83E+11,OVERTON H S,80,7/1/2017
TEXAS,48,4833900,PADUCAH ISD,4.83E+11,PADUCAH SCHOOL,50,7/1/2017
TEXAS,48,4833960,PAINT CREEK ISD,4.83E+11,PAINT CREEK SCHOOL,50,7/1/2017
TEXAS,48,4833980,PAINT ROCK ISD,4.83E+11,PAINT ROCK SCHOOL,80,7/1/2017
TEXAS,48,4834020,PALACIOS ISD,4.83E+11,PALACIOS H S,85,7/1/2017
TEXAS,48,4834050,PALESTINE ISD,4.83E+11,PALESTINE H S,85,7/1/2017
TEXAS,48,4834110,PALMER ISD,4.83E+11,PALMER H S,95,7/1/2017
TEXAS,48,4834170,PAMPA ISD,4.83E+11,PAMPA H S,95,7/1/2017
TEXAS,48,4834170,PAMPA ISD,4.83E+11,P L C-PAMPA LEARNING CTR,80,7/1/2017
TEXAS,48,4834230,PANHANDLE ISD,4.83E+11,PANHANDLE H S,90,7/1/2017
TEXAS,48,4834260,PARADISE ISD,4.83E+11,PARADISE H S,95,7/1/2017
TEXAS,48,4834290,PARIS ISD,4.83E+11,PARIS H S,95,7/1/2017
TEXAS,48,4834320,PASADENA ISD,4.83E+11,DOBIE H S,89,7/1/2017
TEXAS,48,4834320,PASADENA ISD,4.83E+11,PASADENA HIGH SCHOOL,84,7/1/2017
TEXAS,48,4834320,PASADENA ISD,4.83E+11,SAM RAYBURN H S,88,7/1/2017
TEXAS,48,4834320,PASADENA ISD,4.83E+11,SOUTH HOUSTON HIGH SCHOOL,81,7/1/2017
TEXAS,48,4834320,PASADENA ISD,4.83E+11,PASADENA MEMORIAL H S,92,7/1/2017
TEXAS,48,4834380,PATTON SPRINGS ISD,4.83E+11,PATTON SPRINGS SCHOOL,87,7/1/2017
TEXAS,48,4834440,PEARLAND ISD,4.83E+11,PEARLAND H S,99,7/1/2017
TEXAS,48,4834440,PEARLAND ISD,4.83E+11,PACE CENTER,90,7/1/2017
TEXAS,48,4834440,PEARLAND ISD,4.83E+11,GLENDA DAWSON H S,99,7/1/2017
TEXAS,48,4834470,PEARSALL ISD,4.83E+11,PEARSALL H S,80,7/1/2017
TEXAS,48,4834500,PEASTER ISD,4.83E+11,PEASTER H S,90,7/1/2017
